"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1696,"1","спасибо","2025-05-11T14:46:32.853322Z",4208056,2.192,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:46:32.853322Z","","","","",""
1697,"1","все ок","2025-05-11T14:46:55.591731Z",4208001,1.959,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:46:55.591731Z","","","","",""
1698,"1","отлично,спасибо!!!","2025-05-11T14:46:59.100007Z",4207921,1.866,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:46:59.100007Z","","","","",""
1699,"1","отлично, молодцы!","2025-05-11T14:47:03.001159Z",4207851,2.438,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:47:03.001159Z","","","","",""
1700,"1","мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.","2025-05-11T14:47:12.862248Z",4207819,8.114,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:47:12.862248Z","","","","",""
1701,"1","все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.","2025-05-11T14:47:20.184229Z",4207809,3.343,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:47:20.184229Z","","","","",""
1702,"1","оперативно устранили дефект!","2025-05-11T14:47:27.662715Z",4207774,5.67,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:47:27.662715Z","","","","",""
1703,"1","спасибо за оперативность","2025-05-11T14:47:32.185545Z",4207600,2.632,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:47:32.185545Z","","","","",""
1704,"1","супер!","2025-05-11T14:47:39.688088Z",4207468,2.014,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:47:39.689100Z","","","","",""
1705,"1","проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.","2025-05-11T14:47:51.389718Z",4207439,10.014,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:47:51.389718Z","","","","",""
1706,"1","нет ответа","2025-05-11T14:47:55.028244Z",4207370,2.177,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:47:55.028244Z","","","","",""
1707,"1","спасибо, очень оперативно","2025-05-11T14:47:58.835025Z",4207285,2.316,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:47:58.835025Z","","","","",""
1708,"1","спасибо","2025-05-11T14:48:03.458743Z",4207231,2.504,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:48:03.458743Z","","","","",""
1709,"1","подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?","2025-05-11T14:48:09.833152Z",4207229,4.549,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:48:09.833152Z","","","","",""
1710,"1","спасибо) интересно, а что с лифтами после этого?","2025-05-11T14:48:21.650223Z",4207205,10.098,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:48:21.650223Z","","","","",""
1711,"1","отличный представитель. все рассказал и подсказал👍🏼","2025-05-11T14:49:25.603069Z",4207142,4.166,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:49:25.603069Z","","","","",""
1712,"1","быстро","2025-05-11T14:49:29.974528Z",4207126,2.595,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:49:29.974528Z","","","","",""
1713,"1","включили лифт быстро, но как надоело это наблюдать почти каждый день!","2025-05-11T14:49:47.748260Z",4207006,8.318,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:49:47.748260Z","","","","",""
1714,"1","все отлично, спасибо большое 👍","2025-05-11T14:49:52.620906Z",4206882,3.339,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:49:52.620906Z","","","","",""
1715,"1","спасибо, все забрал!","2025-05-11T14:49:56.643780Z",4206862,2.473,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:49:56.643780Z","","","","",""
1716,"1","лифт работает,я довольна","2025-05-11T14:50:02.093836Z",4206420,3.52,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:50:02.093836Z","","","","",""
1717,"1","быстро перезвонили, вопрос решили","2025-05-11T14:50:14.093528Z",4206375,8.571,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:50:14.093528Z","","","","",""
1718,"1","по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу","2025-05-11T14:50:20.856599Z",4206278,5.213,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:50:20.856599Z","","","","",""
1719,"1","спасибо, все починили!","2025-05-11T14:50:24.562685Z",4206272,2.075,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:50:24.562685Z","","","","",""
1720,"1","спасибо, все сделали, очень благодарны за оперативность!","2025-05-11T14:50:31.289646Z",4206264,5.085,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:50:31.289646Z","","","","",""
1721,"1","спасибо!","2025-05-11T14:50:35.302527Z",4206252,2.803,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:50:35.303506Z","","","","",""
1722,"1","великолепно! электрик пришел быстро. все сделал.","2025-05-11T14:50:40.604274Z",4206233,3.232,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:50:40.604274Z","","","","",""
1723,"1","спасибо","2025-05-11T14:50:44.853944Z",4206104,2.844,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:50:44.854956Z","","","","",""
1724,"1","4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук","2025-05-11T14:50:52.349133Z",4205971,5.808,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:50:52.349133Z","","","","",""
1725,"1","спасибо за оперативность, ключи получила.","2025-05-11T14:51:06.541691Z",4205925,3.372,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:51:06.541691Z","","","","",""
1726,"1","спасибо за организованность","2025-05-11T14:51:12.126055Z",4205893,4.119,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:51:12.126055Z","","","","",""
1727,"1","отлично!","2025-05-11T14:51:16.008898Z",4205888,2.103,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:51:16.009900Z","","","","",""
1728,"1","очень оперативно!","2025-05-11T14:51:20.644111Z",4205844,3.041,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:51:20.644111Z","","","","",""
1729,"1","молодцы, оперативно всë починили.","2025-05-11T14:51:23.896214Z",4205767,1.9,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:51:23.896214Z","","","","",""
1730,"1","спасибо за организованность","2025-05-11T14:51:29.140083Z",4205755,3.733,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:51:29.140083Z","","","","",""
1731,"1","очень быстро и оперативно , спасибо","2025-05-11T14:51:35.323427Z",4205747,4.631,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:51:35.323427Z","","","","",""
1732,"1","всё быстро, качественно, вежливо","2025-05-11T14:52:16.460443Z",4205686,3.151,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:52:16.460443Z","","","","",""
1733,"1","мастер пришел очень оперативно. спасибо!","2025-05-11T14:52:20.274447Z",4205657,2.136,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:52:20.274447Z","","","","",""
1734,"1","в приложении по-прежнему другой человек,  тоже сергей александров, но не тот","2025-05-11T14:52:26.970117Z",4205652,5.262,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:52:26.970117Z","","","","",""
1735,"1","спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо","2025-05-11T14:52:30.962513Z",4205610,2.525,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:52:30.962513Z","","","","",""
1736,"1","отлично, быстро, надёжно!","2025-05-11T14:52:42.944765Z",4205558,5.789,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:52:42.944765Z","","","","",""
1737,"1","спасибо!","2025-05-11T14:52:46.184771Z",4205533,1.855,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:52:46.184771Z","","","","",""
1738,"1","быстрое реагирование","2025-05-11T14:52:53.382701Z",4205497,2.21,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:52:53.382701Z","","","","",""
1739,"1","оперативно!","2025-05-11T14:52:58.742106Z",4205481,3.004,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:52:58.742106Z","","","","",""
1740,"1","слишком часто ломаются лифты","2025-05-11T14:53:12.514481Z",4205457,12.157,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:53:12.514481Z","","","","",""
1741,"1","очень оперативно","2025-05-11T14:53:18.789332Z",4205452,4.856,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:53:18.789332Z","","","","",""
1742,"1","благодарю","2025-05-11T14:53:23.443896Z",4205409,2.142,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:53:23.443896Z","","","","",""
1743,"1","оперативно. ещё бы настроили его, чтоб не хлопала дверь.","2025-05-11T14:53:29.728036Z",4205393,4.839,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:53:29.728036Z","","","","",""
1744,"1","проблема не устранена!!!!","2025-05-11T14:54:30.963422Z",4205356,2.503,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:54:30.963422Z","","","","",""
1745,"1","нет даты заключения договора","2025-05-11T14:54:35.419013Z",4205339,2.505,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:54:35.419013Z","","","","",""
1746,"1","спасибо, теперь снова чисто","2025-05-11T14:54:39.793845Z",4205335,2.978,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:54:39.793845Z","","","","",""
1747,"1","спасибо большое","2025-05-11T14:54:43.481693Z",4205334,2.11,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:54:43.481693Z","","","","",""
1748,"1","огромное спасибо!!!","2025-05-11T14:54:47.760034Z",4205232,1.804,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:54:47.760034Z","","","","",""
1749,"1","долго","2025-05-11T14:54:51.902032Z",4205196,2.658,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:54:51.902032Z","","","","",""
1750,"1","мне замена счётчика не нужно , пломбировкп счётчика первичка нужна","2025-05-11T14:54:57.908486Z",4204883,4.265,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:54:57.908486Z","","","","",""
1751,"1","благодарю за оперативность по устранению протечки","2025-05-11T14:55:01.736300Z",4204812,2.449,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:55:01.736300Z","","","","",""
1752,"1","супер","2025-05-11T14:55:05.926896Z",4204797,2.386,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:55:05.926896Z","","","","",""
1753,"1","почему нельзя сразу так ответить?","2025-05-11T14:56:06.561174Z",4204733,2.452,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:56:06.561174Z","","","","",""
1754,"1","оперативно  .спасибо","2025-05-11T14:56:10.473119Z",4204705,2.2,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:56:10.473119Z","","","","",""
1755,"1","большое спасибо!","2025-05-11T14:56:15.955051Z",4204655,3.646,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:56:15.956043Z","","","","",""
1756,"1","спасибо огромное","2025-05-11T14:56:29.314458Z",4204633,11.598,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:56:29.314458Z","","","","",""
1757,"1","прекрасный специалист, спасибо!","2025-05-11T14:56:39.830379Z",4204564,4.541,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:56:39.830379Z","","","","",""
1758,"1","спасибо","2025-05-11T14:56:43.516197Z",4204563,2.334,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:56:43.516197Z","","","","",""
1759,"1","спасибо большое) 👌","2025-05-11T14:56:47.350361Z",4204471,2.137,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:56:47.350361Z","","","","",""
1760,"1","оперативно ответили","2025-05-11T14:56:50.613255Z",4204456,2.159,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:56:50.613255Z","","","","",""
1761,"1","информация дана","2025-05-11T14:56:56.233404Z",4204445,7.459,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:57:00.418348Z","","","","",""
1762,"1","на мою просьбу быстро отреагировали, позвонили и быстро решили проблему","2025-05-11T14:57:10.897375Z",4204413,6.919,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:57:10.897375Z","","","","",""
1763,"1","огромное спасибо! наконец-то решили проблему! девушка ""вела"" меня пошагово, терпеливо объясняя","2025-05-11T14:57:16.453698Z",4204394,3.775,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:57:16.453698Z","","","","",""
1764,"1","спасибо за оперативное устранение аварии!","2025-05-11T14:57:25.983604Z",4204381,7.705,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:57:25.983604Z","","","","",""
1765,"1","спасибо менеджеру алине","2025-05-11T14:57:29.693412Z",4204294,2.285,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:57:29.694446Z","","","","",""
1766,"1","отлично. спасибо большое. четко и быстро.","2025-05-11T14:57:41.656505Z",4204166,10.099,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:57:41.656505Z","","","","",""
1767,"1","мастер, замечательный пришел и сдалал","2025-05-11T14:57:46.048025Z",4204123,2.635,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:57:46.048025Z","","","","",""
1768,"1","управляющий железняков так и не сделал мне перерасчет","2025-05-11T14:57:53.757606Z",4204074,6.111,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:57:53.757606Z","","","","",""
1769,"1","все прекрасно!","2025-05-11T14:57:58.149088Z",4204057,2.95,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:57:58.149088Z","","","","",""
1770,"1","было выполнено все быстро, качественно и профессионально, спасибо!","2025-05-11T14:58:03.417329Z",4204054,3.895,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:58:03.417329Z","","","","",""
1771,"1","большое спасибо!!!","2025-05-11T14:58:08.468520Z",4204032,1.711,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:58:08.468520Z","","","","",""
1772,"1","спасибо большое, двери открываются","2025-05-11T14:58:13.886989Z",4204004,4.144,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:58:13.886989Z","","","","",""
1773,"1","спасибо!","2025-05-11T14:58:18.378674Z",4203987,3.05,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:58:18.378674Z","","","","",""
1774,"1","быстро, оперативно. спасибо!","2025-05-11T14:58:22.495514Z",4203985,2.557,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:58:22.495514Z","","","","",""
1775,"1","спасибо 🤝","2025-05-11T14:58:27.384483Z",4203930,2.29,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:58:27.384483Z","","","","",""
1776,"1","пришел с вопросом, девушка все рассказала, показала как сделать, вопрос решился за 5 минут. спасибо","2025-05-11T14:58:33.353702Z",4203883,4.371,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:58:33.353702Z","","","","",""
1777,"1","спасибо сантехнику сергею за работы по устранению неполадки в системе гвс.","2025-05-11T14:58:39.833469Z",4203848,4.754,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:58:39.833469Z","","","","",""
1778,"1","мастер своего дела","2025-05-11T14:58:43.895641Z",4203791,2.479,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:58:43.895641Z","","","","",""
1779,"1","прошу убрать демонтированное окно из подъезда. три месяца стоит.","2025-05-11T14:58:52.047448Z",4203767,5.082,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T14:58:52.047448Z","","","","",""
1780,"1","все отлично! спасибо ук и лично борису","2025-05-11T14:58:57.915486Z",4203698,13.585999999999999,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T14:59:10.258683Z","","","","",""
1781,"1","поверка проведена","2025-05-11T14:59:16.573367Z",4203660,3.976,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:59:16.573367Z","","","","",""
1782,"1","супер!","2025-05-11T14:59:20.214497Z",4203548,2.109,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:59:20.214497Z","","","","",""
1783,"1","спасибо, очень быстро!","2025-05-11T14:59:26.208109Z",4203451,3.567,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:59:26.208109Z","","","","",""
1784,"1","спасибо, два дня у магазина ничего нет, стеллажей и мусора","2025-05-11T14:59:34.306682Z",4203344,7.064,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:59:34.306682Z","","","","",""
1785,"1","спасибо","2025-05-11T14:59:37.663313Z",4203343,1.666,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T14:59:37.663313Z","","","","",""
1786,"1","спасибо за оперативное решение вопроса!","2025-05-11T14:59:44.318557Z",4203338,3.428,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T14:59:44.318557Z","","","","",""
1787,"1","спасибо огромное! и за почищенный снег тоже!!!","2025-05-11T14:59:49.481703Z",4203334,3.485,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:59:49.481703Z","","","","",""
1788,"1","теперь всё в порядке. повторное начисление убрали. спасибо!","2025-05-11T14:59:58.428069Z",4203276,6.949,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T14:59:58.428069Z","","","","",""
1789,"1","быстро","2025-05-11T15:00:02.615449Z",4203250,2.257,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:00:02.615449Z","","","","",""
1790,"1","спасибо","2025-05-11T15:00:09.015702Z",4203243,4.632,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:00:09.016784Z","","","","",""
1791,"1","хотя бы с третьего раза пришли и поменяли личинку, благодарю","2025-05-11T15:00:19.239512Z",4203203,7.477,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:00:19.239512Z","","","","",""
1792,"1","спасибо","2025-05-11T15:00:23.389916Z",4203157,2.575,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:00:23.389916Z","","","","",""
1793,"1","спасибо!","2025-05-11T15:00:27.675664Z",4203048,2.331,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:00:27.675664Z","","","","",""
1794,"1","теперь у меня тоже начали шуметь, переоткройте заявку.","2025-05-11T15:00:34.655397Z",4203043,3.532,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:00:34.655397Z","","","","",""
1795,"1","отлично, быстро","2025-05-11T15:00:41.838147Z",4202998,2.92,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:00:41.838147Z","","","","",""
1796,"1","спасибо","2025-05-11T15:00:46.791071Z",4202773,2.289,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:00:46.791071Z","","","","",""
1797,"1","спасибо. показания исправлены","2025-05-11T15:00:59.685299Z",4202767,5.073,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:00:59.685299Z","","","","",""
1798,"1","молодцы.","2025-05-11T15:01:03.077796Z",4202721,1.81,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:01:03.077796Z","","","","",""
1799,"1","за ответ благодарю. не устраивает, что мне заранее зачислили страховую сумму из переплаты в январе 2025, не согласовав со мной. кто принимает такие решения и почему это не было со мной согласовано?","2025-05-11T15:01:14.803335Z",4202707,10.209,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:01:14.803335Z","","","","",""
1800,"1","спасибо большое работу","2025-05-11T15:01:19.734360Z",4202703,2.497,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:01:19.734360Z","","","","",""
1801,"1","благодарю за быстрый отклик !","2025-05-11T15:01:23.718318Z",4202648,2.087,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:01:23.718318Z","","","","",""
1802,"1","спасибо👍","2025-05-11T15:01:28.957755Z",4202521,2.428,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:01:28.957755Z","","","","",""
1803,"1","супер сотрудник ! 10 и 10 баллов , профессиональный подход . спасибо.","2025-05-11T15:01:33.728511Z",4202514,3.298,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:01:33.728511Z","","","","",""
1804,"1","никто не ответил, сначала было написано: приостановлено, второй ращ: выполнено.","2025-05-11T15:01:38.560681Z",4202403,3.299,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:01:38.560681Z","","","","",""
1805,"1","спасибо за работу","2025-05-11T15:01:42.303459Z",4202397,2.234,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:01:42.303459Z","","","","",""
1806,"1","благодарю за терпение)))","2025-05-11T15:01:47.983324Z",4202396,4.075,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:01:47.983324Z","","","","",""
1807,"1","спасибо","2025-05-11T15:01:51.692592Z",4202389,2.2,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:01:51.692592Z","","","","",""
1808,"1","спасибо мастерам, что оперативно пришли.","2025-05-11T15:01:56.147081Z",4202359,2.929,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:01:56.147081Z","","","","",""
1809,"1","молодцы, доволен сантехниками","2025-05-11T15:02:00.793211Z",4202354,3.175,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:02:00.793211Z","","","","",""
1810,"1","большое спасибо.","2025-05-11T15:02:07.399292Z",4202255,2.112,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:02:07.399292Z","","","","",""
1811,"1","спасибо) быстро сделали ключи👍","2025-05-11T15:02:13.645828Z",4202169,2.019,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:02:13.645828Z","","","","",""
1812,"1","очень быстро решили вопрос! от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут 30. неожиданно и приятно!","2025-05-11T15:02:22.833570Z",4202115,7.202,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:02:22.833570Z","","","","",""
1813,"1","огромное спасибо 👍","2025-05-11T15:02:27.290667Z",4202089,2.679,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:02:27.290667Z","","","","",""
1814,"1","пожалуйста свяжитесь со мной","2025-05-11T15:02:31.651319Z",4202058,2.541,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:02:31.651319Z","","","","",""
1815,"1","ждём до весны (теплого времени года )","2025-05-11T15:02:36.218643Z",4202014,3.193,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:02:36.218643Z","","","","",""
1816,"1","спасибо специалисту","2025-05-11T15:02:43.153522Z",4202013,2.481,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:02:43.153522Z","","","","",""
1817,"1","лучший сервис в мире )))))","2025-05-11T15:02:46.821333Z",4202008,2.189,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T15:02:46.821333Z","","","","",""
1818,"1","быстро решили проблему. спасибо.","2025-05-11T15:02:51.325760Z",4202006,2.415,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:02:51.325760Z","","","","",""
1819,"1","добрый день! прошу указать сроки настройки системы аскуэ. пока система не работает, показания которые передаем вручную не учитываются?","2025-05-11T15:02:56.584562Z",4201875,3.63,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:02:56.584562Z","","","","",""
1820,"1","забрал очки","2025-05-11T15:03:07.454026Z",4201832,8.842,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T15:03:07.454026Z","","","","",""
1821,"1","спасибо большое","2025-05-11T15:03:11.797658Z",4201721,2.371,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:03:11.797658Z","","","","",""
1822,"1","спасибо","2025-05-11T15:03:17.463252Z",4201579,3.547,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T15:03:17.463252Z","","","","",""
1823,"1","спасибо за быстрый отклик на заявку, к сожалению проблема не решилась, запах остался, будем ждать потоп.","2025-05-11T15:03:24.267149Z",4201573,4.867,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T15:03:24.267149Z","","","","",""
1824,"1","огромное спасибо!!!! завтра жду мастера-фломастера","2025-05-11T15:03:32.127571Z",4201552,4.826,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T15:03:32.127571Z","","","","",""
