id	rating	comment	Нравится скорость отработки заявок	Нравится качество выполнения заявки	Нравится качество работы сотрудников	Понравилось выполнение заявки	Вопрос решен
4195228	5	да неисправность устранена, но по времени не очень быстро	1	0	0	0	0
4195166	5	кнопки не светятся при нажатии	0	0	0	0	0
4195150	5	мастер пришёл в день заявки, это радует.	0	0	1	0	0
розетка оказалась исправна	 в итоге по ремонту не пришлось ничего делать. будем наблюдать! надеюсь	" будет работать и дальше."""	0	0	0	0	0
4195107	5	спасибо	0	0	0	1	0
4194964	5	мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично	0	1	1	1	0
4194961	5	прошу прислать акт, заключение. на потолке образовалось пятно от протечки	0	0	0	0	0
4194938	5	спасибо!	0	0	0	1	0
4194881	5	ужасная управляющая компания	0	0	0	0	0
4194871	5	благодарю за чистоту в подъезде, а то у нас там появился неприятный запах.	0	0	0	0	0
4194793	5	быстро помогли с ответом + четко выражена мысль и то что я просила - услышала	1	0	0	0	0
4194765	5	работа выполнена быстро!	1	0	0	0	0
4194755	5	оперативно и качественно	1	1	0	0	0
4194745	5	спасибо, счетчик стал работать	0	0	0	1	0
4194731	5	20 января, пока запаа нет	0	0	0	0	0
4194676	5	спасибо! очень помогли! отличный сантехник	0	0	0	1	0
4194664	5	спасибо большое сергею сантехнику. пришёл быстро, всё отремонтировал и дал дельные советы!!!	1	0	0	1	0
4194619	5	спасибо!	0	0	0	1	0
4194591	5	заявка выполнена, спасибо за заботу.	0	0	0	1	0
4194537	5	отлично работает теперь	0	1	0	1	0
4194467	5	очень оперативно	1	0	0	0	0
4194448	5	все понятно. спасибо	0	0	0	1	0
4194443	5	отлично	0	1	0	1	0
4194412	5	вопрос решен. спасибо	0	0	0	1	1
4194408	5	заявка выполнена	0	0	0	0	0
4194380	5	поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов	0	0	0	0	0
4194371	5	быстро	1	0	0	0	0
4194284	5	спасибо большое за работу, за быстрый ответ на заявку и устранения .	0	0	0	1	0
4194255	5	в лк у меня нет задолженности. оплачивал более недели назад.	0	0	0	0	0
4194213	5	спасибо за оперативность !!!	1	0	0	1	0
4194143	5	большое спасибо инженеру.	0	0	0	1	0
4194109	5	спасибо станиславу большое!)	0	0	0	1	0
4194080	5	идеально закрывается дверь. огромное спасибо мастеру!	0	0	1	1	0
4194077	5	все хорошо	0	1	0	0	0
4194074	5	все хорошо	0	1	0	0	0
4194058	5	все быстро и оперативно. спасибо!	1	0	0	1	0
4194045	5	спасибо за оперативность!	1	0	0	1	0
4193960	5	спасибо большое	0	0	0	1	0
4193955	5	хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 	0	0	0	0	0
"получается нет взаимодействия смежных отделов в ук"""			0	0	0	0	0
4193850	5	хорошо только цвет другой	0	1	0	0	0
4193778	5	спасибо большое! все оперативно устранили.	1	0	0	1	0
4193742	5	спасибо!	0	0	0	1	0
4193739	5	это с учётом остальных платежей или только за электричество?	0	0	0	0	0
4193646	5	спасибо!	0	0	0	1	0
4193629	5	спасибо!	0	0	0	1	0
4193600	5	оперативно	1	0	0	0	0
4193423	5	оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку	0	0	0	0	0
4193401	5	всё супер. спасибо сантехнику за решение проблемы.	0	0	0	1	0
4193229	5	спасибо	0	0	0	1	0
4193160	5	спасибо за быстрое исполнение заявки	1	0	0	1	0
4193119	5	спасибо за оперативную работу,вопрос решен.	0	0	0	1	1
4192998	5	оперативно, качественно, проффессионально.	1	1	0	0	0
4192859	5	спасибо! все оперативно и быстро было сделано! ????	1	0	0	1	0
4192837	5	спасибо	0	0	0	1	0
4192829	5	спасибо за порядок на нашей площадке	0	0	0	1	0
4192809	5	отработали оперативно	1	0	0	0	0
4192803	5	быстро, класс!	1	0	0	0	0
4192799	5	неверный логин пароль	0	0	0	0	0
4192791	5	все оперативно. спасибо	1	0	0	1	0
4192779	5	неверный логин и пароль??	0	0	0	0	0
4192767	5	спасибо	0	0	0	1	0
4192765	5	спасибо за оперативность!	1	0	0	1	0
4192700	5	все быстро , четко , спасибо !	1	0	0	1	0
4192664	5	надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером	0	0	0	0	0
4192576	5	спасибо, оперативно	1	0	0	1	0
4192554	5	быстро и качественно!	1	1	0	0	0
4192425	5	все работает	0	0	0	0	0
4192420	5	благодарю за оперативное решение!	1	0	0	0	0
4192400	5	помыт только пол. двери , где входная группа так и в пыли .	0	0	0	0	0
4192384	5	оперативно и быстро все сделали, что требовалось.	1	0	0	0	0
4192338	5	первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!	1	0	0	1	0
4192327	5	быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.	1	0	0	1	0
4192316	5	спасибо огромное!	0	0	0	1	0
4192163	5	спасибо	0	0	0	1	0
4192161	5	отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.	1	0	0	1	0
4192111	5	вы лучшие,  благодарю.	0	0	0	0	0
4191968	5	спасибо большое за оперативность	1	0	0	1	0
4191921	5	спасибо большое	0	0	0	1	0
4191863	5	отличная работа, быстро и качественно	1	1	0	0	0
4191852	5	отличная работа, быстро, качественно ??	1	1	0	0	0
4191814	5	не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.	0	0	0	0	0
4191800	5	очень благодарны!	0	0	0	0	0
4191795	5	спасибо за ремонт, приступили к работам в тот же день!	0	0	0	1	0
4191737	5	спасибо	0	0	0	1	0
4191725	5	посыпали песком но не везде, упала на парковке и разбила руку	0	0	0	0	0
4191676	5	оперативно	1	0	0	0	0
4191673	5	все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.	0	0	0	0	0
4191635	5	да, заработало	0	0	0	0	0
4191625	5	спасибо, мастер пришёл очень быстро.	1	0	1	1	0
4191616	5	спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!	1	0	0	1	0
4191610	5	сделали все быстро	1	0	0	0	0
4191609	5	быстро сделали. спасибо.	1	0	0	1	0
4191525	5	спасибо	0	0	0	1	0
4191350	5	спасибо большое	0	0	0	1	0
4191309	5	спасибо, хорошо убрали!	0	1	0	1	0
4191296	5	очень чисто. спасибо за уборку	0	0	0	1	0
4191260	5	большое спасибо. все выполнено оперативно и качественно	1	1	0	1	0
4191131	5	спасибо большое !	0	0	0	1	0
4191084	5	спасибо большое	0	0	0	1	0
4191047	5	спасибо, заявка выполнена.	0	0	0	1	0
4191031	5	спасибо большое за оперативный ответ	0	0	0	1	0
4190995	5	на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!	0	1	0	1	0
4190986	5	спасибо,оперативно отреагировали, перекрыли воду	1	0	0	1	0
4190984	5	спасибо за оперативность	1	0	0	1	0
4190976	5	выполнено, спасибо	0	0	0	1	0
4190855	5	очень быстро решил проблему	1	0	0	0	0
4190842	5	спасибо!	0	0	0	1	0
4190830	5	спасибо большое!!! вы очень аперативные	0	0	0	1	0
4190827	5	все оперативно устранили	1	0	0	0	0
4190748	5	хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.	0	1	0	0	1
4190727	5	четко, оперативно	1	0	0	0	0
4190707	5	спасибо за работу!	0	0	0	1	0
4190696	5	причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.	0	0	0	0	0
4190639	5	очень быстро отреагировали	1	0	0	0	0
4190613	5	частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.	0	0	0	0	0
4190484	5	спасибо, что быстро исправили??????	1	0	0	1	0
4190394	5	спасибо	0	0	0	1	0
4190375	5	спасибо	0	0	0	1	0
4190348	5	все оперативно и качественно	1	1	0	0	0
4190280	5	все быстро и хорошо	1	1	0	0	0
4190237	5	долго, но всё равно, спасибо	0	0	0	1	0
4190112	5	спасибо , быстро отреагировали!	1	0	0	1	0
4190065	5	спасибо!	0	0	0	1	0
4190019	5	спасибо огромное	0	0	0	1	0
4190011	5	спасибо огромное	0	0	0	1	0
4189998	5	оперативно, доброжелательно и качественно! огромное спасибо за помощь.	1	1	0	1	0
4189874	5	быстро и вовремя	1	0	0	0	0
4189813	5	огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))	1	0	0	1	0
4189802	5	быстро сработали!	1	0	0	0	0
4189696	5	благодарю	0	0	0	0	0
4189651	5	спасибо	0	0	0	1	0
4189628	5	спасибо за оперативность	1	0	0	1	0
4189612	5	огромное спасибо за оперативную помощь.	0	0	0	1	0
4189606	5	работает. спасибо	0	0	0	1	0
4189591	5	всё решили быстро	1	0	0	0	1
4189565	5	спасибо	0	0	0	1	0
4189282	5	на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео	0	0	0	0	0
4189232	5	спасибо	0	0	0	1	0
4189200	5	спасибо огромное андрею! мастер своего дела	0	0	1	1	0
4189189	5	благодарим	0	0	0	0	0
4189147	5	отличный мастер приходил, отзывчивый. все устранил	0	0	1	0	0
4189064	5	быстро! качественно! спасибо!	1	1	0	1	0
4189049	5	спасибо за оперативность!	1	0	0	1	0
4188873	5	ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?	0	0	0	1	0
4188867	5	вот это скорость выполнения заявки ?? вот это я понимаю! в пример всем остальным! спасибо большое! ????????	1	0	0	1	0
4188741	5	воду дали, но не понятно почему ее не было	0	0	0	0	0
4188691	5	пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо	1	0	0	1	0
4188688	5	оперативно, качественно и доброжелательно!	1	1	0	0	0
4188654	5	благодарю вас за быструю услугу.	0	0	0	0	0
4188649	5	благодарю за выполненную работу.быстро и качественно	1	1	0	0	0
4188519	5	спасибо огромное !????	0	0	0	1	0
4188453	5	спасибо!	0	0	0	1	0
4188411	5	отличная работа! спасибо!	0	0	0	1	0
4188404	5	спасибо большое за оперативность!!!	1	0	0	1	0
4188357	5	оперативно помогли	1	0	0	0	0
4188302	5	протечки устранена.спасибо	0	0	0	1	0
4188256	5	спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники	0	0	0	1	0
4188213	5	спасибо??	0	0	0	1	0
4188199	5	этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим	0	0	0	0	0
4188140	5	добрый день. спасибо за понимание и быстрое решение!	1	0	0	1	0
4188136	5	спасибо за решение проблемы!	0	0	0	1	0
4188133	5	во время устранили	0	0	0	0	0
4188057	5	большое вам спасибо :)	0	0	0	1	0
4188030	5	спасибо! оперативно все починили	1	0	0	1	0
4188008	5	мастер  оперативно нашел причину протечки	1	0	1	0	0
4187925	5	отлично !!!все устранили в кратчайший срок.благодарю!	0	1	0	1	0
4187921	5	111	0	0	0	0	0
4187767	5	пока работает, всё хорошо	0	1	0	0	0
4187702	5	спасибо!	0	0	0	1	0
4187651	5	убрали	0	0	0	0	0
4187591	5	мастер супер! спасибо огромное!	0	0	1	1	0
4187529	5	спасибо огромное!!! всё профессионально	0	0	0	1	0
4187508	5	всё работает, спасибо!!!	0	0	0	1	0
4187459	5	андрей с товарищем все исправили !отличная работа	0	0	0	0	0
4187443	5	супер мастер !!!	0	0	1	0	0
4187426	5	я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.	0	0	0	0	0
4187359	5	хороший мастер ??	0	0	1	0	0
4187271	5	спасибо огромное.у нас в самолёте первоклассные специалисты.??	0	0	1	1	0
4187234	5	ну здесь в целом могу сказать что заявку выполнили???? здесь вам спасибо	0	0	0	1	0
4187231	5	спасибо большое за компетентное разъяснение вопроса!	0	0	0	1	0
4187213	5	было бы хорошо чтобы они не ломались каждый жень! они же новые!	0	1	0	0	0
4187157	5	очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.	0	1	0	0	0
4187124	5	супер мастер! протечка устранена ! спасибо !	0	0	1	1	0
4187095	5	так и не работает дверь входная и дамовон	0	0	0	0	0
4187034	5	хотелось  бы, чтобы работа выполнялась , постоянно, без заявок	0	0	0	0	0
4187020	5	спасибо!	0	0	0	1	0
4186982	5	спасибо	0	0	0	1	0
4186976	5	удивлен, что так быстро среагировали	1	0	0	0	0
4186936	5	все супер. отличный спокойный мастер	0	0	1	0	0
4186872	5	большой спасибо татьяне ??	0	0	0	1	0
4186852	5	отлично	0	1	0	1	0
4186811	5	шум прошел. надеюсь не повторится, спасибо.	0	0	0	1	0
4186802	5	спасибо, очень быстро всё сделали.	1	0	0	1	0
4186779	5	5 звезд заочно , так как специалист дал оперативную и грамотную консультацию, но проблема пока не решена	0	0	1	0	0
4186536	5	спасибо большое	0	0	0	1	0
4186495	5	спасибо за оперативность!	1	0	0	1	0
4186370	5	оперативно пришел сотрудник и нашел источник протечки	1	0	1	0	0
4186346	5	быстро приняли меры.	1	0	0	0	0
4186341	5	все сделали	0	0	0	0	0
4186256	5	спасибо большое!	0	0	0	1	0
4186199	5	все сделано грамотно и оперативно	1	0	0	0	0
4186128	5	спасибо за быструю и качественную работу!	0	0	0	1	0
4186093	5	оперативно.	1	0	0	0	0
4186085	5	спасибо.	0	0	0	1	0
4186065	5	быстро, качественно,результативно ??????спасибо	1	1	0	1	0
4186063	5	спасибо большое. все быстро починили.	1	0	0	1	0
4186029	5	всё хорошо	0	1	0	0	0
4186021	5	спасибо!	0	0	0	1	0
4186003	5	спасибо	0	0	0	1	0
4185970	5	оперативно разрешили данную проблему! надеюсь, что больше в данном месте после сварки протекать не будет	1	0	0	0	1
4185965	5	спасибо сантехнику валерию , что устранил гул у соседей	0	0	0	1	0
4185904	5	батарея в ванной горячая. спасибо.	0	0	0	1	0
4185836	5	огромное спасибо слесарям. пришли быстро. все устранили.	1	0	0	1	0
4185789	5	никто не приходил, как гремело, так и гремит.	0	0	0	0	0
"после повторного обращения и переоткрытия заявки дефекты были устранены."""			0	0	0	0	0
4185701	5	спасибо , все сделал мастер	0	0	1	1	0
4185671	5	приятный менеджер??	0	0	0	0	0
4185653	5	спасибо большое, все быстро и по делу	1	0	0	1	0
4185651	5	спасибо	0	0	0	1	0
4185499	5	спасибо, все сделали от начала заявки до регулировки батареи за 40 минут. очень толковый работник пришел	0	0	0	1	0
4185464	5	спасибо,  очень оперативно	1	0	0	1	0
4185320	5	спасибо за оперативность!	1	0	0	1	0
4185305	5	а тлично	0	0	0	0	0
4185299	5	вопрос решен, спасибо!	0	0	0	1	1
4185279	5	оплатил	0	0	0	0	0
4185235	5	лифт не работает, кнопки не активны	0	0	0	0	0
4185154	5	спасибо. заменили лампу	0	0	0	1	0
4185044	5	прошу просмотреть прошел ли платеж сегодня. на новую сумму в квитанции деньги списали	0	0	0	0	0
4184989	5	оперативно!	1	0	0	0	0
4184979	5	не передали в гарантийный отдел!	0	0	0	0	0
4184905	5	мастер быстро отреагировал, сразу пришел , проблему решили	1	0	1	0	1
4184830	5	очень оперативно. спасибо !	1	0	0	1	0
4184692	5	оперативно исправили	1	0	0	0	0
4184648	5	спасибо	0	0	0	1	0
4184636	5	спасибо, всё быстро и качественно	1	1	0	1	0
4184600	5	спасибо большое	0	0	0	1	0
4184497	5	отлично!спасибо,мастер все установил как нужно.	0	1	1	1	0
4184450	5	спасибо за ликвидацию аварии!!	0	0	0	1	0
4184444	5	мастер подошёл в течении 3 минут. спасибо огромное.	0	0	1	1	0
4184439	5	отлично	0	1	0	1	0
4184403	5	не работают 2 грузовых лифта	0	0	0	0	0
4184401	5	спасибо юлии и ерлану за решение вопроса!	0	0	0	1	0
4184362	5	быстро пришли. течь устранили.	1	0	0	0	0
4184265	5	спасибо за оперативную работу	0	0	0	1	0
4184249	5	спасибо ??	0	0	0	1	0
4184236	5	21.01 уборка была выполнена	0	0	0	0	0
4184221	5	спасибо	0	0	0	1	0
4184194	5	спасибо большое.	0	0	0	1	0
4184131	5	мастер все сделал хорошо, все замазал, установил крепко и подключил.	0	1	1	0	0
4184096	5	спасибо!	0	0	0	1	0
4184057	5	подача горячей воды в систему отопления была выполнена в течение 30 мин. с момента подачи заявки по отсутствию отопления.	0	0	0	0	0
4184051	5	подача горячей воды в систему горячего водоснабжения была выполнена в течение 30 мин. с момента подачи заявки по отсутствию горячей воды	0	0	0	0	0
4183926	5	спасибо большое. все хорошо сделали!	0	1	0	1	0
4183906	5	отлично	0	1	0	1	0
4183879	5	большое спасибо менеджеру репиной светлане за оперативное решение проблемы	1	0	0	1	0
4183869	5	быстро устранили течь в шахте	1	0	0	0	0
4183815	5	мастер приехал вовремя и устранил неполадки	0	0	1	0	0
4183772	5	спасибо! очень оперативно несмотря на праздники.	1	0	0	1	0
4183642	5	очень приятно, что так оперативно отреагировали и решили вопрос.  спасибо большое!	1	0	0	1	1
4183553	5	супер, спасибо	0	0	0	1	0
4183495	5	быстро и хорошо. спасибо!	1	1	0	1	0
4183490	5	починили быстро! спасибо!	1	0	0	1	0
4183486	5	великолепный человек, включил всё, мы проверили работают ли все лампы и тд, объяснил что можно сделать в следующий раз в такой ситуации, спасибо ему!<3	0	0	0	1	0
4183452	5	засор устранили	0	0	0	0	0
4183375	5	спасибо	0	0	0	1	0
4183229	5	спасибо)))	0	0	0	1	0
4183086	5	оперативно, молодцы	1	0	0	0	0
4183083	5	спасибо!!!	0	0	0	1	0
4182972	5	оперативно. спасибо, что не заставили ждать окончания праздников. с новым годом	1	0	0	1	0
4182690	5	спасибо большое	0	0	0	1	0
4182649	5	все мастер поправил, работает. спасибо большое!	0	0	1	1	0
4182305	5	спасибо!	0	0	0	1	0
4182196	5	спасибо	0	0	0	1	0
4181848	5	услуга была оказана качественно, но не своевременно (спустя 10 дней после запроса)	0	1	0	0	0
4181692	5	сроки, конечно, так себе	0	0	0	0	0
4181684	5	заявка не выполнена	0	0	0	0	0
4181430	5	долго мастер не приходил после оплаты	0	0	1	0	0
4181376	5	еще бы плитку восстановили, пока никто не сломал ноги	0	0	0	0	0
4181240	5	спасибо за оперативность в тот день ??	1	0	0	1	0
4180977	5	спасибо	0	0	0	1	0
4180938	5	течь устранена оперативно. работа выполнена качественно, спасибо большое вячеславу за помощь.	1	1	0	1	0
4180924	5	оперативно устранили проблему. вежливый мастер. все чётко и по делу! спасибо	1	0	1	1	0
4180841	5	спасибо ??теперь все работает.	0	0	0	1	0
4180575	5	спасибо	0	0	0	1	0
4180516	5	благодарю за развернутый ответ!	0	0	0	0	0
4180245	5	спасибо мастерам! они отлично выполнили свою работу	0	1	1	1	0
4180005	5	спасибо	0	0	0	1	0
4179933	5	доводчик заменили	0	0	0	0	0
4179472	5	спасибо!	0	0	0	1	0
4179271	5	я прошу прощения что донимаю, возможно , не по адресу, но хочу понять, это отдельный платеж за кап ремонт получается? 	0	0	0	0	0
"или это к ним нужно обратиться ?"""			0	0	0	0	0
4178763	5	спасибо большое.  все очень быстро и удобно.	1	0	0	1	0
4178642	5	спасибо за отмену заявки по моей просьбе	0	0	0	1	0
4178205	5	спасибо, теперь всё работает.	0	0	0	1	0
4178055	5	очень хорошо убрали, спасибо	0	1	0	1	0
4177657	5	спасибо	0	0	0	1	0
4177499	5	данные расчета не предоставили.	0	0	0	0	0
4177193	5	показания по счетчикам сняли, но нет ответа по поводу суммы в последней квитанции — она верна? почему она идентична с предыдущим месяцем?	0	0	0	0	0
4176769	5	быстро отреагировали на заявку и опломбировали то же быстро. осталась довольна. спасибо	1	0	0	1	0
4176486	5	все быстро и оперативно, спасибо!	1	0	0	1	0
4176418	5	здравствуйте. прошу заметить, что и в крайней квитанции, и в более ранних неверно проставлены даты последних платежей. с чем это связано?	0	0	0	0	0
4175916	5	добрый день! в ноябре счет был оплачен 15 ноября . вот скрин из приложения банка . прошу проверить оплаты . и написать поступившие вам с октября до конца года . ноябрь был оплачен , проверьте , пожалуйста . тут нет возможности приложить скрин. напишите , куда отправить квитанцию о оплате	0	0	0	0	0
4174851	5	оперативно, благодарю	1	0	0	0	0
4174828	5	все ок, спасибо	0	0	0	1	0
4174773	5	норм	0	0	0	0	0
4174552	5	не могу найти как открыть новую	0	0	0	0	0
4174485	5	ждём морозной погоды что бы замерить тепловизором температуру на стене.	0	0	0	0	0
4174324	5	так 2 декабря оплачивали за ноябрь, а сейчас идёт авансовый которая должна быть до января оплачена	0	0	0	0	0
4174244	5	мастер просто супер! сделал всё на высшем уровне, спасибо большое ??	0	0	1	1	0
4173976	5	как не убрано было так до сих пор и не убрано!	0	0	0	0	0
4173856	5	на 24.01.2025 назначено уборка частей забора, надеемся и куч графия и блоков, занимающих места. ждём.	0	0	0	0	0
4173654	5	проконсультировали по телефону, обещали перерасчёт в следующем счете. жду счет	0	0	0	0	0
4173495	5	добрый вечер. да, в личном кабинете написано, что оплата . объясните почему нет чеков в истории оплат?	0	0	0	0	0
4173423	5	проблема решена, но после повторных заявок	0	0	0	0	0
4173232	5	смотрите сообщения от 23.09.24 о поверке счетчиков. вы же мне и предлагали. вот акт у вас есть. так с чего мне начисляется отопление не по счетчику?!	0	0	0	0	0
4172875	5	снова не работает доводчик двери	0	0	0	0	0
4172321	5	спасибо огромное за перепрограммирование	0	0	0	1	0
4172175	5	спасибо!	0	0	0	1	0
4172165	5	просили разобраться по счету за кладовое помещение, а не за квартиру	0	0	0	0	0
4171777	5	в приложении не обновился номер нового счетчика по горячему водоснабжению. можете перепроверить информацию?	0	0	0	0	0
4171734	5	заявка закрыта без фактического исполнения и не обоснованно. контрольные показания счетчика так и не сняты, акт не составлен, перерасчет не сделан. прошу возобновить исполнение заявки.	0	0	0	0	0
4169592	5	всё быстро сделали)	1	0	0	0	0
4169073	5	все понятно спасибо	0	0	0	1	0
4169034	5	у меня были вопросы по показаниям счётчиков воды за период с октября 2024 года. а мне приведены данные за ноябрь-декабрь 2024	0	0	0	0	0
4168643	5	дрлго. все сроки оплаты уже прошли к тому моменту, как появилась информация в банковском приложении.	0	0	0	0	0
4168495	5	спасибо	0	0	0	1	0
4168303	5	в жк спутник самый лучший инженер!	0	0	0	0	0
4167943	5	спасибо, хоть и очень не оперативно, заявка выполнена	1	0	0	1	0
4167550	5	поверку не произвели	0	0	0	0	0
4167083	5	спасибо за решение проблемы!	0	0	0	1	0
4166802	5	решили, но пришлось 2 раза просить	0	0	0	0	1
4166479	5	а можно обновить данные в личном кабинете, чтоб светились актуальные счетчикм	0	0	0	0	0
4166478	5	наконец то уровень сервиса дошёл до отметки, где смогли решить эту проблему	0	0	0	0	0
4165770	5	соседи так и хранят вещи , а лист был просто положен в результате его просто выбросили , нужно наклеить лист оповещения на окно чтоб было видно либо принять меры к людям которые продолжают пренебрегать правилами пользования помещения	0	0	0	0	0
4164707	5	большое спасибо марине за контроль уборки .   надеюсь что так будет всегда.	0	0	0	1	0
4164480	5	добрый день, я просил составить заявку по уборке лестничного марша. по поводу уборки в коридорах у меня пока нет претензий. прошу навести порядок на лестничном марше	0	0	0	0	0
4163362	5	магнитный замок так и не закреплён. диагностика и установление причин видимо даже не проводилось.	0	0	0	0	0
4163143	5	спасибо большое всё идеально	0	0	0	1	0
4162676	5	дверь исправна	0	0	0	0	0
4161837	5	плесень не устранена. просьба устранить.	0	0	0	0	0
4160791	5	спасибо!	0	0	0	1	0
4160291	5	ок	0	0	0	0	0
4158543	5	указанные ключи не работают. ростелеком 2 раза их перепрошивал, не открывают дверь. из приложения дверь открывается, клбчом нет. ерт от	0	0	0	0	0
4158342	5	по состоянию на 18:12, 28.01 оба лифта работают, спасибо !!!!!!!!!!	0	0	0	1	0
4155972	5	молодцы!	0	0	0	0	0
4155824	5	спасибо!	0	0	0	1	0
4155819	5	чудесный мастер! благодарю!	0	0	1	0	0
4155636	5	добрый день, услуга оказана отвратительно, трещина задела  шпатлёвкой, после высыхания шов не был зашлифован сразу была нанесена краска. также испорчен вид  посещения моп из- за окраски не в тон ранее окрашеных стен.	0	0	0	0	0
4154287	5	напольное покрытие видимо отдельная задача.	0	0	0	0	0
4153150	5	нормально	0	0	0	0	0
4151170	5	долг за водоотвод не снят. подтверждающий документ не выслан.	0	0	0	0	0
4150415	5	большое спасибо за решение проблемы	0	0	0	1	0
4149510	5	никто не позвонил	0	0	0	0	0
4149144	5	в приложении не возможно поменять л/с, а по новому квартиру не добавить, т. к. уже есть одобрение на  78148990058	0	0	0	0	0
4149091	5	вы не ответили, внесли ли вы изменения. меня волнует начисления с января 2025 года. я вам предоставила адресную справку которая от 03.01.25 года, в которой говориться что прописан только один человек, это я. меня волнует вопрос, внесли ли вы данные о снятие с регистрации моего сына, чтобы ав	0	0	0	0	0
4149082	5	спасибо! спускаем воздух регулярно	0	0	0	1	0
4148781	5	пришёл пьяный сантехник,ни хрена не сделал,но заявка выполнена??????	0	0	0	0	0
4147013	5	даже никто и не подходил к отвалившейся плитке, каким образом стоит статус выполнено ?	0	0	0	0	0
свершилось чудо целый месяц приклеивали	" спасибо и на этом"""		0	0	0	0	0
4146277	5	после после проведенной регулировки окно стало цеплять раму	0	0	0	0	0
4145398	5	-1 звезда за то,что не оперативно реагируете на заявки банальные	1	0	0	0	0
4145150	5	соседи так же продолжают ставить вещи , прошу принять меры	0	0	0	0	0
4143079	5	всеееееее оооооооочень долгоооооо	0	0	0	0	0
4141910	5	спасибо	0	0	0	1	0
4140794	5	отлично! спасибо)	0	1	0	1	0
4137532	5	решили просто закрыть, не выполнив?!	0	0	0	0	1
4136400	5	хотелось бы более быстрого решения проблемы	1	0	0	0	0
4135758	5	проблему с течью воды устранили,но смеситель мне не заменили!	0	0	0	0	0
4134698	5	выполнили заявку через 2 недели	0	0	0	0	0
4134107	5	решили сами	0	0	0	0	1
4129290	5	отдельная  благодарность инженеру кириллу	0	0	0	0	0
4127422	5	к моменту когда запланированы работы по установке шлагбаум, прошу рассмотреть возможность установки противондального шлагбаума	0	0	0	0	0
4127356	5	21.01 уборку провели	0	0	0	0	0
4126199	5	неверные показания	0	0	0	0	0
4126095	5	огромная благодарность службе клининга за решение непростого, но очень важного вопроса! 	0	0	0	0	0
навели идеальный порядок на указанных этажах	 эвакуационные лестницы свободны! впечатлили	" спасибо вам????"""	0	0	0	1	0
4124687	5	снова окно дует хуже прежнего и не открывается на проветривание	0	0	0	0	0
4124266	5	молодцы, спасибо.	0	0	0	1	0
4122907	5	чётко	0	0	0	0	0
4122085	5	задача ни решена	0	0	0	0	0
4122046	5	жду перерасчета в квитанции, получается ?? тогда пока не оплачиваю тут выставленный счет	0	0	0	0	0
4121169	5	благодарю.	0	0	0	0	0
4120812	5	прошу отремонтировать розетку. доступ предоставлен.	0	0	0	0	0
4115844	5	ситуация стала лучше, но все равно есть перепады давления	0	0	0	0	0
4111577	5	спасибо	0	0	0	1	0
4109161	5	как вода стояла в поддоне так и стоит	0	0	0	0	0
4109107	5	никаких действий по заявке не произведено	0	0	0	0	0
4107044	5	пересчет в декабре не произведен!	0	0	0	0	0
4105039	5	домофон звонит, но открыть дверь через него из квартиры я открыть не могу.	0	0	0	0	0
4102571	5	пока работает	0	0	0	0	0
4093813	5	жду ответа	0	0	0	0	0
4089808	5	после опломбировки не оставили документы в почтовом ящике. как их можно получить?	0	0	0	0	0
4089609	5	молодцы	0	0	0	0	0
4086655	5	большое спасибо за качественную,быструю и  профессиональную работу!!!	0	0	0	1	0
4085948	5	всё отлично!	0	1	0	1	0
4085301	5	конструкция была смонтирована еще летом. никаких работ не производилось. прошу убрать конструкцию от моего помещения.	0	0	0	0	0
